None-of-the-above	Rajesh Kumar  hmm I am waiting
None-of-the-above	Raj Kumar  your age ?
None-of-the-above	malini venkatakrishnan r u girl or boy
None-of-the-above	I send in link sir
None-of-the-above	Hi bro nice want to c u
Counter-speech	Sir aathu madhuvanthi illay. Madamanthi. Avvalavoothan.
Misandry	Echha raja unga amma unnai yaarukku petha....thevidiya payya
None-of-the-above	Pls first yangaluku oru vaipu kudunga
Counter-speech	Anbala Katti pudikiravangala vida sex feel a katti pudikiravanga than broo. .... Semma veruppu agum...... ... Kandippa jeikkanum bro
None-of-the-above	Pechai Karen hela Nada oruvakiduvon
Misandry	+veera vaanjinatha priyan veera tamil asingam ; ; சுண்ணி ஊம்ப வாரியா
Misandry	shinchan shinchan  mariyaa thai yaa pesuna ...naanum mariyaa thai yaa pesuven...periya pundaiyaa tam pesaa tha.....
None-of-the-above	Super brother...Kannu kalangitten... keep it up
Xenophobia	Evvanum edhuvum pana mudiyathu china va. Athukunu oruthan varuvan
None-of-the-above	Dai..edhu dhan da correct ana video..youtube la innaiku dhan da nalla video pathuruke..wish you guys💥💥💥
None-of-the-above	Malini Akka love u Akka...; Proud of u Akka ; Namma feelings huh arumaiya velipaduthi irukinga Akka ..... Hugssss
Misandry	Guru murthi  komma pundaya h raja ookka
None-of-the-above	Hai....... Unga phone number kedaikkuma?????
None-of-the-above	Ippo kandu pudich enna Panna poringa🙄
Misandry	S K  ungotha punda than kilinchi pochie...poi thaiyal podu... ungomma pundaila
None-of-the-above	Boy ketfathu  no gril ketfathu  ok
Hope-Speech	Unmaiyaana friend eppovume thannoda friend nallaa irukkanunu thaan nenaippaanga... eppovum support ah iruppaanga.... enakkum antha maathiri oru friend irukkaanga....so ungala 2 peraiyum paakkum pothu en friend yaabagam varuthu 👌👏
Counter-speech	Pen aanidam varathatchanai ketkum kalacharam vantha puriyum aankalukku.
None-of-the-above	Vijay sethupathi voice pola iruku lite ah
None-of-the-above	loh jen# she’s human ohh athu nee solli taan teriyuthu
None-of-the-above	Magi Priya  sapten maa nenga
None-of-the-above	gobii  anna  👌👌
None-of-the-above	Honey Love  Enna adi venum.🙄
None-of-the-above	B.E a? Ada ponga Thambi... oorukulla poi kettu paarunga... BE padicha pasangale vendam nu idhe neeya naana laye sollitaanga ponnunga.
Misandry	Dai punda payalea...... Unakubasingame nan thitran ne poruthuko papom.....
Misogyny	Thevidiya mundaikala otha ommala ivalungaluku support panra baadu pasangala serupala adikanum
Misogyny	lambadi pombala spotted at 0:39 yemma di
None-of-the-above	Makku Padang I are 100 percentage perfect
None-of-the-above	DANIEL LEO u can try me... hahaha... clown
Xenophobia	Sadam 786  dei pakistani thulukka 9 thayvidiyaa payalay!oththaa!peththa ponnungalai kooti kuduththu pichchai yedukkira thulukka thayvidiyaa payalay!un thulukka thayvidiyaa payalunga vandavaalam dhandavaalam yeri pala varusamaairuchchu di Ali pundai mavalay!proof-Ceylonla singalnukku thulukka ponnungalai kooti kuduththu Tamilargalai kaati kuduththa Tamil thulukka thayvidiyaa payalungalai Prabakaran suttu konnaar!proof 2-Google po..one day contract marriage..poor Muslim teen girls raped daily by old rich Gulf muslims type pannu!thoooo!maanam ketta yechchakalai thulukka thayvidiyaa payalay!moothira satti kannada thayvidiyaa payal evrawnaai koothiyalukku pirandha labbai thulukka thayvidiyaa payalay!ungomma aids vandhu pootaalamay di?ungokka unthongachchi un pondaati yellaarum koyambedu bus stand graakiyaa irundhu vibasaaram panraanganu oorukkay theriyum!nee avangalai kooti kudukkira dabar maama thulukka thayvidiyaa payal!sari adhai vidu..un ponnungalai yenakku kooti kudu..un ponnungalin pudappa pundaiyai kizhzhichu raththam vara oaththu unakku thaathaa promotion kudukkarane da oaththaa!😁😂😀
None-of-the-above	davinci code and marie medalin pathi video podunga
None-of-the-above	Bro nega vera level semma
Misandry	Dai echcha raja serupu vara pogudhu unaku
Hope-Speech	Bro keep rocking bro I'm from Bangalore ur fan bro I like ur videos keep going bro ❤
None-of-the-above	Nenga unmaiyave vera level bro's 😊😊☺️☺️🙂🙂🤗🤗
None-of-the-above	Nice video but full setting
None-of-the-above	Vandu taaruya namma aalu boy super       thala ne pesu
None-of-the-above	Radhakrushna Das hi I'm 21 come and kiss
None-of-the-above	Murali Raja Krishnan  hi murali
Hope-Speech	8.36 unga prank adutha leval poittu nanba ....time pass ku channel nadaththama heart ah touch paniita ya ne tha ya sawmy ..🙏🙏🙏
None-of-the-above	Edu missionary nadrhum pallikalukkum porunduma parisalan?  And madarsakkalukkum porunduma?  Yeah madarsakkalil matru madatinarai serpadillai enbadu patri yosithirikirgala?
Misandry	H Raja illa HIV raja
Homophobia	vinci t vandhutaan da gay thayoli..  🤣🤣
None-of-the-above	Hey azaga Ur watsapp number
None-of-the-above	neenga appakita pesa porappo... enakku bayama irunthuchu
Hope-Speech	Avanga feelings oda prank panathu thappu dan bro... But neenga panathunala niraya per ku avangaloda anbu ❤ veliya vanthuthu pathi teriya vanthuthu... ; Really a good concept ❤🧡💛💚💙💜
None-of-the-above	I am like you bro
Hope-Speech	Aluga vachudinga pongaa.. Kadaisila iladhavangaluku shappudu kuduradha eadhuku video la add pani erukinganu theriyala..but iladhavangaluku seiyanum ennam..rmba perusu. Hatsoff Guys. Yarne theriyadha manusangala kuda.. Uravu murai vachu kudpra nalla manusanga.. Transgenders.. Nalla video bro..subscribe pannitan..🤩
Transphobic	Unakku venuna....nee pannittu poda-podi....intha samoogam eppadi irukka vendum endru nee sollatha......
None-of-the-above	Enathu transgender ah.... Naa ponnu LA nanachen befr seeing the title 🥰
None-of-the-above	Sattam Eppadi Saakadaiyahum podhu Athani Sariseya Sellar Senam Kondu Athani Entri meerubavarhalai Yaeri medhika thontruherathu Paaasisa பாஜக ஒழிக.
None-of-the-above	Petta thai thagapena patry josingada
None-of-the-above	Babu Natarajan  hi u number plz
Counter-speech	Solvathu sariyaga irunthal yaara irunthalum ketpargal.; It's suitable for men and women.
None-of-the-above	Naanum ithuku aasa panren yarachum vaanga
Counter-speech	Ani Anitha  hello sago ungala naanga madhikerom but temeru pechu venam
None-of-the-above	Babu Natarajan  Enna babu soluda challam
None-of-the-above	engalayum... concern panni padam pannathukun.. romba..nandri
Homophobia	🤔eg:- Oru male dog innoru male dog kita poi thappu pannurathu illa. Female dog venumnu thedi poguthu. Oru periya male dog puthusa pirantha kuti female dog kita poi thappu panrathu illa. Athu valanthu varumvarai wait pannuthu. Manushangatha chinnapillaya rape panrathum same gender kita sex vaikrathumnu seirathulam senjitu niyaayam pesuraanga. Iyarkai namakku niraya examples theliva koduthurukku. Intha comment ku oppose pannitu pesa varravan atha purinjikitu vazhntha nallathu. Illana epdiyum poi thola. Enaku reply pannatha.
None-of-the-above	Time 7:26 Bro you say it good
Homophobia	LGBT people's all are all anti Indians
None-of-the-above	Vella Durai   S U CALL me 9249320778
None-of-the-above	Romba azhaga irukanga...; Looking cute and sooooo sweet..😊😊❤
None-of-the-above	RishiPedia  ☑  payithiyam payithiyam payithiyam
None-of-the-above	ji this is not a prank really she has a good heart aduthavanga kastapadakudathunu ninaikira manusangala pakurathu romba arithu. these peoples are nadamadum kadavul.
None-of-the-above	Transgender ha yena da solaavey illa pathalum appidi theriyala Voice dhan Katikudhukudhu
Counter-speech	kadalla kallapodu   Ithu mari thirumba pannathinga en friend intha mari kindal pannathala suicide panni seththu poitta ippo avanga amma paithiyam aagittanga avangalaku neenga ethuvum panna vena avangala nimmathiya avanga vazhkkaiya vaazha vidunga
None-of-the-above	Anyone gay best friend in kumbakonam
None-of-the-above	Anna nantri Anna correcta solreenga
None-of-the-above	Ramaanku venum Chandran  vaanga chat pannalam
None-of-the-above	Riya pls help me one time ill meet katrina. 7871392817
None-of-the-above	vj sethupathi voice mathiri irukku bro
None-of-the-above	Am Hindu ; ; So panchalii kuu 5 purashan irukukee apo Hindu mathaam kevalamanatha devathasiya?
None-of-the-above	Bro na ipo gugai la dhan irukken neenga enga irukinga
None-of-the-above	Rizwan Mn ; From delhi.; And u
None-of-the-above	😭😭😭 enaku Romba Bayama irukku...
None-of-the-above	AR  yes sollunga enkitta enna pesanu
Misogyny	Edhala vara potta thevidiyalunga munjila en poola eaduthu vaikanum
Counter-speech	Swathi Sankarraj  Enaga pethu valthathuku ithuku da seyalana Nama piranthathuku Ena Artham.
None-of-the-above	Yes... Enakkum tension aagum some time Avaru panrathu...
None-of-the-above	Nova va illa luth ah
None-of-the-above	Seemaan nalla maathi maathi pesuvaapulla; Avarkitta yaarum mikea kudukkaaatheenga
Misandry	echa badu unga ammal vetu sabaricha
None-of-the-above	Kannula thanni vara vachutanka akka....Nalla manasuku neenga nalla irupinga ....God bless you..
Hope-Speech	sammma speech malini good.ithu irkai.yarudaiya thavarum ilai. yaraum thavaraga   comment pana    thavarana alugaluku urimai ila
None-of-the-above	Rmba late aachu intha nala movie a release pana; Inum kjm yrs munadiye vara vendiya movie ; Feel gud 😍
Homophobia	Modhala ni payana illa pnu ha slu
Misandry	punda raja unnudaya poondaaddy kku vaailaa ooppandaa maeeraeeeeeee
None-of-the-above	vick y  me like ka allam padekum Ne ga
None-of-the-above	Chutti payyan sam  ne ga
Xenophobia	Indiavil adhokalathil irundu ippavarikkum  sathiyin peyaralle than ellorum thangalai allaithukolgirargal  ivvaru irukkumpothu tamilan endru yarum kidayathu nan hindialla endru sonnal ivargﹰL annaivarum islamiyarkalagavo alladhu christu madhathirku pogavendiyathudhane adhai vitu perumalkoilukkum sivan koilukkum yenn chellavendum
None-of-the-above	Enn niiga partnar haa yathupiya
None-of-the-above	Yaaraiyum nambuvathu yemaatrathaiye kodukkum..ithu kaliyugam.
Counter-speech	Mehrun Humsiya  neenga solradhu sari dhan sister..paiyanoda amma dhan dowry kekuranga..but paiyan vaaila kollukattiya vachi Irukan. Enaku dowry venam . Unga ponnu podhumnu solla vendiyadhu dhane..amma saree pinnadi olinjitu enna panran?
None-of-the-above	Kadaisiya neenga pannuna help ah yen publish pandringa solli kaamikuringala
None-of-the-above	Idhu prank nu avangakitA sollama iruntha nallathu bro..plz
None-of-the-above	Machan naan thaan 1 Viewer 😎
Counter-speech	Dowry kekradhu thappuna. Settle aana maplayanu pathu marriage pannanumnu ninakradhum thappu dhan
None-of-the-above	madhavaraj madhavaraj  j news va Machi
None-of-the-above	Today naa paartha video la ethan best💯👍👏
Xenophobia	புரட்சியாளன் சுபா  idhan unga mindset vera evanukum nalladhu nadaka kudadhu nu jaadhi jaadhi nu manasu full ah jaadhi vachitu irukuradhu yaaru nu ipo theridha
None-of-the-above	Yow romba akurukatha simpla sollu
Hope-Speech	Anna neenga sonnadhu 💯 correct enaku azhuhaiye vandhuduchu
None-of-the-above	Mohamed Sameer  sorry.. nenga avangallukku support   panni ivlo understand  paesanadhala may b nengalumnu naennachittan sorrrrrryy
Misandry	Appo unga wife Kita 1gram gold kooda vaangama kalyanam pannitu sollunga maanamulla aan vargam nu
None-of-the-above	Innom konjo nalla adulteryum seiya sattam vanthurum pongada
None-of-the-above	Ayiro sappa kattunaalum.... Pavam Pavam...
None-of-the-above	Raj 456  Nan Oru channel solluran variya bro
Misandry	Day potta paiya H.Raja unammala porampokku naaye un amma thaandaa thevudiyaa
None-of-the-above	6.30 la pesura girl ku Corona iruku pola?
None-of-the-above	En kanavarum migaum Aan adhikkam pidithavar En manadhai migaum nogadikurar ungalai poll oru nalla manithar Ella pengalukkum kanvaraga irundhal Marsha orukkum  anna
None-of-the-above	Inum konja neram na Ida paten nanum Una Mari aairuvhen
Misandry	S K  vada thevidiya payale..in sutha ennaikku kilikiren...vada ungomla poduren...vada
None-of-the-above	Correcta pesuna yarum kekamatanga da gopi
None-of-the-above	Romba nandri thalaiva share ku
Misandry	Avan H.Raja kedeyaadhu ecche raja
Counter-speech	Ninga sollrathu sarithan enaku thirunangai samugathula enga amma saro ma archana ma granmathar selvi nani samayal work sollikuduthu irukanga nan saikren sambarikren en tg famliyum apdithan   no pichai paaliyal no ulaippu pothum .unarvala penna irukrathunalathan nanga marukirom no jens ok va thappu panravangalum enna venalum thirunangai nano illai ennoda thirunangai famliyo Jen's kidaiyathu
Misandry	Ravin15 Arumugam  poda thevidyaa paya ungu ammala
None-of-the-above	Semma vedio bro ✌️ ✌️ ✌️
None-of-the-above	Bro vera level sekirama part 2podunga iam waiting
Transphobic	Kadai vechu nadathura middle class people ku theriyum ivanuha paduthura paadu paavam nu ninaipom but idhunga overaaa aadum
Misandry	S K  ungomma pundaila en Pola vittukittu comment poduren...vanthu villakku pudi da thevidiya mavane
None-of-the-above	Marriage ku jathi thevai illa  ponnu maple tha venum muttalkale
Misandry	atellaam onnume ellai.; sarcaiyum ellai onnum ellai.; avan pee tingiraan nu evenum pee tingiraan.; ente nigalciyai yedukkuraangele avungelai seruppaale adinge.; ente progrme tevai ellai.; ente progrmme yeduttevingele seruppale adingge.; appetan tirunttuvaange.; yen evenunge butti yellaam eppadi pee tinge pogutu?; yellaam yemattu velai.; yella  drama.
Counter-speech	Raja mohamed  ipdi solla ungaluku epdi manasu varudhu... Unga payan illa oru ponnu homosexual ah irundha odaney saagadichuruveengala... Ungaluku epdi oru ponna paathu oru unarchi varudho adhey maadri andha payanunu inoru payana paathu varum... Idhu iyarkai... Ungala maadri aalungaluku bayandhu homosexnguradha marachu evlo mrg nadakudhu theriyuma.... Adhu inoruthar valkaya dhan baadhikum... Neengamatum nalla vaaldha poodhuma... Avangalum vaalatum... Nama avanga life la cross pana veynam... Homosexuals mathavangala compel panuvanga adhan solrenu solladheenga... Heterosexuals la dhan neraya rapes iruku. Pls dont be selfish
None-of-the-above	Kumbalaaga suthuvom ; naanga ayyo ammanu kathuvom kathurennu ketaaka unna vaailaye kuthuvom ; Enga pullainga ellam bayangaram
None-of-the-above	MENTAL SITE kiruka nalaiku onnuna pethavanuku thaa vallium vedhanaum...
Hope-Speech	Ellam manusana porulaa parkara ulagam nanba muthalil oruvara  manithana parkanum athu kunam unga kitta irukku ungala starting stage la irunthu like pandran bro innum ninga nalla pannanum all the best
Misandry	Poda poruki kai vachirukan avan
None-of-the-above	Rajeswari Rajeswari   ungaluku therincha sollunga
None-of-the-above	Poovarasu Poovarasu  23 age bro
None-of-the-above	dai nathari ithu kamadi nu sirikira lavadai
None-of-the-above	19B232 _ SRIVATSAN. S  I am from Tiruvannamalai machan nee enga iruka machi
None-of-the-above	Thala part 2 sikkirama vidungka arvama irukku thirunangkai prank show.....
Misandry	RAJAN I  deiii koothi potta punda gommava naai oluka nari oluka😂 pocha moodikitu poida
Xenophobia	Chenna karanuku yen inntha kolai veri thrinthamatanuga avan arivai nalla valiyi use pannalame yen inntha theya valiku pogannum🤦‍♀🤦‍♂
None-of-the-above	MAYIZH VELAN  pon namer sent me
None-of-the-above	super bro I love it
None-of-the-above	Ethalam bold da poi kekaa pathiyaa athuku oru hats off....👍❤️
None-of-the-above	Selvaraj Selva  Madurai ku yapa varuviga bro
None-of-the-above	Vairamuthu edhuku first andha topic ah pesunaru yar ketanga mathavangala senduna ipdi dhan ipa Jesus or muslim pathi nan theva ilama pesuna andha madham sarndhavargaluku kovam varum
None-of-the-above	edhuvum me real ahh iruntha thaan nalla irukkum
None-of-the-above	🙏🙏🙏😭😭😭antha manasu tha sir unmaiyana manisanga 🙏🙏👍👍sathiyama na aluthutan 😭🙏🙏
Misogyny	All girls waste.... kudumba nilamaya purinjukara ponnu yarum illa
None-of-the-above	Bro part 2 potuga bro marana waiting bro
None-of-the-above	Reproduction ilana mavanae  neeyae  illada
None-of-the-above	Enaku pidikatha prank channel ethu thaan
None-of-the-above	52 likes tha na vj face kavathu like pannunga da ...i like u baby...
Misandry	Indha mayrandi epa pathalum pombalaki dha support panuvan
None-of-the-above	Na gay than but Na thaniya pova mattan
Misandry	Dei echa poda poda😂😂nee enna pesnaalu unaku Nota va Vida 1athigama vaanga mudiyaathu😆😆...💪💪💪நாம் தமிழர்...
None-of-the-above	Babu Natarajan  ok Ur age
None-of-the-above	Sathiyama kan kalangeeta bro neenga nejama vera lvl bro actng
Misandry	H. Raja MANAM KETTA NAAI thane ........🗣️🗣️🗣️🗣️🗣️
None-of-the-above	Speak as a human being not a  bramanan
Xenophobia	Dei iruda oru ball potu iruka illa atha samalichitu varom da iruda pls pls ...epadium unga plan purinjichu ....evanayum poyaka vidamaatinga...ivangala thatti keka matha 199 country thuppu illaya
None-of-the-above	Nice bro keep it up
None-of-the-above	Antha akkka Ku vazthukal teriviyuga pls.
None-of-the-above	Ameer Dheen   y dear
Homophobia	Shrinivasan kannan sir.... ungalukku oru lesbian porantha... ni ga yenna pannvinga
None-of-the-above	Super tq I miss u thirunangaikal
Homophobia	Intha maari enga clg la rendu pasanga love panni kittu irunthanga avanga kuda yarume pesa maattanga but naa peasuvan en fds ellarum sonnanga avanga kida peasuninaa enga kuda peasa kudathunu sollitanga apram naanum peasala
Misandry	malini venkatakrishnan  first ha fall HIV yeapadi vanthchinu poeipaaru
None-of-the-above	Atleast love sonna satisfaction ah vathu kedaikum
Misandry	Mathu Suthanan  bayandhuta pola. unnoda iyalamaidhan idharku karanam. Ur with such mindset pondatti kitta osila ukkandhu sapidanum. Nee mattum velaiku poga mata aana unaku velai seiyadha ponnum venum. Nee oru asingam naan idhoda odhunguren nee thaniya kolachittu keda.
None-of-the-above	Richard Nra  Nice bro u said...
None-of-the-above	Madurai Thukku Durai   Irupuna pakathula irukurathu bro
None-of-the-above	Will Com intha maathiri matravangala harass panra neenga karuvileye kalanjirukalam
None-of-the-above	Ok saitan cycle la vandutan
None-of-the-above	Paithyam. Camera LA video edukringa..4per sethu nal adi.adi Chu thoratha thaiyram Illa evanku
None-of-the-above	Jathi la pakkgakudathu mannishanthan mugium
None-of-the-above	Hey eppo da wonder woman awards poduviga
None-of-the-above	Vijaya Lakshmi  itha namma weekness
Homophobia	loh jen# life na lesbian and gay va irukaratha? Atha nenga solra mari iruku
Counter-speech	Storm Breaker  ni goundan nu solra... Tamilnadu la goundar epdi teriyathu aana allover india la.... Tamil caste ku thaa. Last edam.... Atha purunjuko..... Reservation pona kovam unaku irukum. Kandipa... Ana athe kovam tha enga thata paati kaalatula... Yen nama mattu nallavangala iruntum.. Ipadila panranganu thona vachuchu...
Misandry	Thevidiya pasangalukku koodhi koluppu aaiduchu
Xenophobia	Thapu chinavai azhika vendum antha karmam pudicha china iruntha worldya azhichiduvanga.
Homophobia	Neenga solrathu 100% crt sila odampukku aasai padura sila naayingalathan gay pasangala thappa neanaikkuranga gay naa thodaiya thadavurathum padukkurathunu neanachitanga pola aana engalukkum manasu irukkunu purinjakka maaturanga oru silar ipdi pandranalathan rllarukkum keatta peru antha maari pandra naayalam serupalaye adikkanum
None-of-the-above	Babu Natarajan  hi bro nan sivakasi aprm epdi neeng madurai
Misandry	Adey H Raja sandal muttugrai.aday unnai.vidakudadu.
None-of-the-above	Babu Natarajan  madurai near 36
Xenophobia	Madhuvanthikku psbb ban pannittanganna varumanam poidumnu bayam vanthuttuthu.athanala kandapadi olarikondu irukkiraal.panapei.ivalala ottumotha brahmin communitkkum kettapeyar yerpadugirathu.
None-of-the-above	raj. rajesh  entha ooru Machi
None-of-the-above	i don't like ur speech
None-of-the-above	I am not like show💀💀💀
None-of-the-above	Ivanga adhelam purinjika matanga bro
None-of-the-above	Unaku la arivu punda ye illa
None-of-the-above	Bro nice bro love u bro 😍😍😍😍😍😍
None-of-the-above	Yella jathikum inga Reservation irruku adhu yedhuku thaaranganu poi therinjiko 🤦 Brahmins inga irrka yella castea vedavum dominant ha irrukanga adha Equalize pannadhan tharanga .
None-of-the-above	Nice bro....but pls complete until end
Homophobia	Prakash Durairaj Unga Appa homosexual ah irunthu Ni pirakama iruntha Ni ipdi pesuviya??
Misandry	Atithamari ille unmaiyave palani payana atikanum
None-of-the-above	Akshayan Kogularam  ada idhu oru paarisalan cringaana🤣🤣🤣🤣
Counter-speech	Seenu Gowtham  Ama ama nanba .Ivanunga vaznthu anubavichutu..namala vazha vidama pandranga...
None-of-the-above	Itha naiya vera pesa vekurinha chek nai pecha paru panada thuuu
Misandry	krish Anand :girlsa mathikakuda tharila unnoda amma kittaum sis kittaum poi endha words use pannu poriki😤
None-of-the-above	Vandhadhu vandutanga...; Avangala pottu thalupu pa...😤😜😆
None-of-the-above	Nagarani Ramesh  lemon la manjal vechi eluthi21 days pooja room la vasiyam panitunga akka
None-of-the-above	Antha anbu than katavul; ..... 🙏🙏🙏
Misandry	Enda h raja thevadiya naye ni yarukku porantha naye
None-of-the-above	Jai anna vera level na neenga jai anna fans
None-of-the-above	Nice questions  nice answers.
Misandry	H raja yen sunny da....
None-of-the-above	Mathu Suthanan apro nee poi paatiya ....
None-of-the-above	giri dharan  naan solli nee podaporiya...unn ariva valathukoo..intha Mari loosu Simon kuda poona unlife waste aaidum....This time I vote for Rajini  (first) else not decided...
None-of-the-above	Velavan  i am Tirupur district
None-of-the-above	Kevalamana concept da dei...  idiot fellow
Counter-speech	Neenga solradhu  ponnu veetu point of view. Aana adhuku mathavanga edhuku kova padanum. Avanga parents kita avanga kekranga. Evano oruthan dowry ngra perla kaasa pidungradha Vida sondha Appa Amma kita urimaya kekradhu onnum thappu illaye.
None-of-the-above	Seethanam kedgapadathu athu thappu  pennai pettava  than pillaikku ethai kodukkavirumpi kodukkiralo athai  etcave'ndiyathuthan
None-of-the-above	Ye husband 1 paiya 5 ponnu ippo solluga 😐mudiyala
None-of-the-above	Unga phone number kedailuma plz innum itha paththi podanum
Misandry	Hindu Muslim Christian tamilnadu nu  vantha yellarumay tamilan dha....jallikattu protest and vellameetpu ku nee vanthiya etcha theruporukki pannada parathesi naaya
None-of-the-above	Ni ipdi pesiye nanum indha oorla irukenda apdinu appapo prove pandra
Misogyny	Channel endra perula....ella ladieskim naaku podudruthu la oru polappa
None-of-the-above	A daddy Kuda mottu pathulu pakkuraga😂😂😂
Misandry	Aandaal unakku thaayaaa???; ; History theriyuma unakku... ; ; ; Loosu koothi h. Raja... ; Thevidiyaaa koothi...
Misogyny	Pongaa dii dashhh saniiyangala .......
None-of-the-above	0:49 ryming TR  minjidichi 😂😂😂
None-of-the-above	Anitha Anitha  ile adu poorekure poolene choise
None-of-the-above	Oru valiya puthu Mike vangitinga pola
None-of-the-above	Nee gethu da... Kaalaku; ; You are speaking real tamil desiyum
None-of-the-above	madhavaraj madhavaraj  ungaloda thu thainga
None-of-the-above	Sir I like ur voice👌👍
Transphobic	Ithungala adakka public mariyadaya kaapatha oru sattam venum.
Misandry	Poda punda movana ne antha vella Karan alula
Misogyny	0:55 un purusen oduruvan . Ne ipdi pesitu irunthena
None-of-the-above	Soman Nair wow enna oru kandupidipu.. varalaaru theiyadha veenaragalin pechu idhu
None-of-the-above	Kodu pota sattai ku oru kuska
Transphobic	999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999 potta potta potta potta potta potta potta potta potta potta potta potta potta potta potta potta potta potta potta potta potta potta potta
None-of-the-above	Next video tomorrow ve podura nu sollidu innum video podala
Xenophobia	Avan mattum enkaila kidacha avagala kolapanniduva antha chappa mokkan
Hope-Speech	Akka semma ninga nalla iruppinga 🙏🙏🙏🙏🙏🙏🙏
None-of-the-above	Ayy Ar  ninga ivvalavu anba  pesunatilaye enakku pati sariyagirucci.itutan unmaiyana natpirku adaiyalam.i am very love at you.ippave ungala katti pudicci lip kiss adikkanum pola irukku.so miss you.thanks a lot.ummmmmmah.
None-of-the-above	En husband katta kuda thiruntha mattanga....
None-of-the-above	omae wa mou shindeiru  ippolam yarukitaiyum poidatha safe ah iru corona vanthu sethutatha neeyi
Misandry	Indha thevdiya paiyan echa rajavai seruppal adikkanum...
Misandry	Super Anna arumai Anna Ean kanavarum annathikkam pidithavar than
Misandry	Gh Wb  Pol sappi thevidiya payale vada potta... vanthu en Pola Nalla sappu... appadiye un sutha kaattu.... kilichiduven
Misandry	priya priya  yenda dei potta perula irukkira potta payala...gigolo baadu paiya....ooran poolukku sootha koduthu 377 pannittu vaada koothi
Hope-Speech	Andha akka ungala samy nu sonnagala ana unmaiya andha akka manasukku avnga dha Samy neenga dhan avangala Samy nu kupudanum
None-of-the-above	anna naan coimbatore than oru naal kandippa ungala pollachikku vanthu parpen .
None-of-the-above	Avunga avunga istam ithalam 😂
Counter-speech	Gay iruntha enna avangalukku pidichavanga kooda avanga valuranga it's love only intha ulagathula paliyal balathakaram pandravanungunnadi ithu onnum thappu illaye
None-of-the-above	Ena da ippadilam panuribga ena entha prank ha kandupudicha thuu
None-of-the-above	Counselling ungaluku thaan theva. Unga mindset laam maaranum..
None-of-the-above	Babu Natarajan  u from age
None-of-the-above	Mani M  entha ooru Machi
Xenophobia	ulagha nadugalil ulla Ella anugundum kondu poi chinala podanum virus ellam alingirum
None-of-the-above	Community certificate yann kodokkranga athaa kekka mattanunga
Xenophobia	China mela oru Bomb podanum appodhan endha virus varadhu 😁
None-of-the-above	Pls call me da nre
Counter-speech	Bro unga mindset thappu.. Unga wife apudi solrangana unga v2 la yethana avangala paathichirukum.. Neenga porumaiya solli puriya vainga.. Unga wife kum parents iruku avangalum parents ah vittutu than vanthurukanga.. So neenga avanga parents ah mathinga avanga unga parents ah mathipanga.. Life enjoy pani vaazha than.. Sandaikaga ila.. Happy life bro .. Equal relationship is best..
None-of-the-above	Parthaa   like pannaama iruppena
None-of-the-above	Gowtham M  bro naa paiya bro
Misandry	H raja unakku seekrame seruppadi kadekkum
None-of-the-above	SUMMA ERUNGADA  {edavudu pannitey erukkinga}; 😤😤😤😤😤😤😤😤😤😤; CHEY😤😤😤
Hope-Speech	Valthukkal malini ... Nerya yethirpukalai kadanthu vandhu oru vishayam saathichirukeenga ... Menmelum valvil vettri pera yenathu valthukkal... Anbu ullam konda makkal kandipa ungalaiyum ungal karuthukalyum yethupanga ... Ippadi onnu irukunu arthaku iyarkai thaan karanamnu yarukum theriyathu ... Inni karu sidhypu kurayattum manitha kulandhyaigalai kaka vandha dheyvangalae ungalai nallaya ulagam pottrattum....
None-of-the-above	Fact ah pesuda innum varala
None-of-the-above	P. Nagaraj _ 43  nagu hai dah
None-of-the-above	Bro avanga manasu ennanu eppa puryuthu bro
None-of-the-above	Kan kalanga vaitha nanbarukku mutual vanakkam
Counter-speech	Varusathuku 360 podavaiya ne kaliyana pana varathuku 1podavathan katuva Yana comfortable la illanu soli methee 6nal night illa night dress la suthuva ethula kolantha poranthdiche na unaku antha 1podavikum vala erukathu Yana kata time erukathu athuku ya ma athana podava
Misandry	Nen enda punda adichikka sollittu vedikkapakkura onna kilikkanumda
None-of-the-above	Bro make a video about Princess quajar
None-of-the-above	Ea pombala item illa ya... Call boys illaya... Avangalauku pudicha partner ha avanga choose panna urima irukku
None-of-the-above	sk   bro number irruka illaya soluga
Hope-Speech	Really... Ippa thirunangaigal mela mariyathai varuthu... 🙏🙏🙏🙏🙏🙏😔😔
None-of-the-above	Mr mooditu unga velya paarunga. Unha bedroom la yaarum vandhu etti pakalala so inha vandhu neega echa tanam panna matinganu namabaran. 😂🤣🤣🤣
None-of-the-above	Oru naal bustand la Ninutu Irunthen ; Yaarune Theriyala Oru Akka Nethila Thiruneer vachu unmela kannu neraya iruku saami Amma va Suthi poda sollunu sonnanga♥️ Bustand full ah enatha pakuranunga😹but avanga manasuthaan kadavul💕
None-of-the-above	
Xenophobia	Otha neenga kandatha kaluthaiya thinnuttu engala enda savadikureenga.
Hope-Speech	Akka vera level kaa..aludhuten kaa
Transphobic	F*** program dai ponuga correct ah peasuna Kuda support pannalam loose maari peasura avaluku poi support panra poda neeum unnoda programum
None-of-the-above	Kalla parthu dog 🐕 kolacha kalluku pain varuma illa dog ku vai valikuma
None-of-the-above	harihara shankar  mmm fine bro nenga nalla irukingala bro
